follower_user_id,follower_project_count,followed_user_id,followed_project_count,date_followed
328752,194,386550,6,11/16/09 2:54
692814,73,696622,120,4/20/11 20:06
372879,22,251196,71,12/15/09 16:12
623025,302,590957,898,11/19/11 13:08
20036,154,583451,3,7/18/10 2:13
714643,119,581576,4,2/12/11 1:58
477166,5,530309,6,5/29/10 15:45
128392,6,125416,11,7/16/08 18:58
965797,77,476940,16,11/22/11 22:22
417794,495,611315,56,9/7/10 17:32
640339,0,649798,1,10/29/10 17:34
705715,0,767565,15,5/28/11 11:44
723654,14,723655,6,2/14/11 13:44
574959,79,408713,116,8/30/10 17:28
154604,11,130640,437,9/30/08 23:26
987462,2,478223,581,12/6/11 15:50
439436,256,142459,477,6/9/11 23:50
98765,2,98800,8,4/8/08 16:14
614283,3,653760,21,11/9/10 0:27
118515,9,142763,46,11/11/08 11:37
710931,15,142202,1381,6/26/11 15:43
922402,8,229827,1660,8/20/11 12:13
784962,0,596184,0,5/4/11 21:10
198161,3155,437995,8,1/28/10 22:08
309416,11,309991,1,6/11/09 20:29
25062,403,195638,833,3/2/10 20:46
100728,17,94330,172,8/11/08 4:47
420744,194,59789,2184,7/13/10 6:49
771830,72,748639,101,10/24/11 18:07
466140,28,574993,2383,11/7/10 16:51
349578,75,701032,12,3/13/11 10:47
918253,0,917200,11,8/15/11 20:01
158999,19,125655,94,2/9/09 0:35
386533,0,378768,0,10/31/09 13:52
23613,61,9502,47,8/16/07 20:22
1229870,11,840654,26,3/7/12 7:27
853705,2,855365,0,6/17/11 15:31
138507,1,79714,66,7/15/08 21:52
439219,208,368610,544,7/17/10 12:38
831235,35,1090021,87,1/29/12 23:16
419531,14,571399,1,7/19/10 18:25
163317,16,22891,271,10/4/08 14:57
398821,14,337930,0,12/4/09 23:19
54695,6,53027,10,11/20/07 23:01
602395,32,312910,434,9/26/11 21:53
830734,116,383089,3,6/10/11 20:09
405844,9,110828,116,12/9/09 22:11
795786,6,697645,178,5/6/11 2:27
102236,46,141628,0,9/20/08 16:25
574993,2383,616492,221,3/11/11 2:14
197446,20,189539,140,2/11/09 1:06
28000,87,24023,34,9/14/07 3:05
349134,892,570297,426,7/28/10 15:58
433337,36,340164,11,2/16/10 23:20
897763,24,907271,90,8/2/11 7:32
336631,20,193825,184,8/7/09 0:41
114696,0,130442,132,1/20/09 3:25
495514,6,1110198,4,12/18/11 21:14
777470,35,286937,483,4/17/11 1:00
536825,1,279261,143,6/2/10 8:15
829450,15,446498,326,9/13/11 23:21
687742,71,421096,1,3/31/11 22:38
480040,137,40389,240,10/17/10 3:06
418722,8,66448,622,3/2/10 22:14
291873,1327,301032,430,11/30/09 18:44
900802,0,707676,979,7/24/11 22:46
65683,3,16652,8,1/8/08 19:32
796880,21,182784,190,6/12/11 15:28
128393,11,62423,0,7/17/08 18:12
504390,28,159139,149,11/25/10 0:49
10171,19,7875,9,6/11/07 23:37
948587,5,921616,0,9/12/11 22:39
267244,0,77947,27,4/8/09 22:50
226355,38,173954,45,4/28/09 17:58
446950,0,446952,0,2/11/10 16:01
929301,36,716750,415,10/21/11 0:50
697403,6,955059,448,3/28/12 13:37
166983,72,49156,894,12/30/08 21:01
249090,148,380257,64,10/23/09 19:56
867298,269,722266,107,7/19/11 23:09
193771,1,215110,4050,5/17/09 22:04
72104,29,13887,9,2/2/08 14:22
123289,21,73354,17,7/20/09 14:08
362229,33,36591,1608,3/7/10 4:37
413420,19,124258,547,12/13/09 22:56
353194,110,218242,61,9/11/09 11:41
529302,139,336601,191,9/16/11 23:14
87467,6,59789,2184,10/24/08 14:33
605233,270,415686,537,12/27/10 23:21
8141,8,14599,9,6/11/07 15:08
199963,601,384171,586,12/30/10 2:00
1256566,0,541604,202,3/20/12 20:29
575977,1,577817,3,7/9/10 16:39
745670,278,307908,289,5/16/11 21:27
91328,1495,59580,113,8/2/08 18:06
125730,0,8153,12,7/1/08 22:02
769675,2,766285,4,4/16/11 13:26
91680,2,84822,24,3/19/08 2:07
780298,0,740248,18,4/20/11 14:25
332228,111,662104,105,11/20/10 2:01
1078177,0,772749,497,12/2/11 18:05
260382,57,268983,119,4/22/09 14:25
1040805,21,821937,231,2/1/12 22:23
14782,116,143139,57,10/26/08 17:45
17440,71,15988,17,5/28/07 7:52
645251,481,342774,855,10/7/11 1:03
486408,0,306435,190,6/22/10 0:27
362837,19,336751,666,11/3/09 22:56
1093107,4,1093125,1,12/8/11 6:04
21925,4,23222,3,6/20/07 17:01
119222,12,108999,121,2/18/09 1:17
26890,32,23920,0,8/1/07 13:07
636889,4,222775,5,10/11/10 22:51
198852,0,192375,42,12/3/08 1:33
152926,414,66243,60,11/16/08 22:11
526985,130,690929,80,1/9/11 14:10
1020494,12,194388,230,10/28/11 19:04
478349,13,444842,29,4/19/10 21:23
522183,0,382696,10,5/17/10 22:54
485524,90,536102,36,7/15/10 23:01
681223,7,697337,21,1/28/11 11:05
894103,24,768460,187,7/17/11 21:21
1089000,43,369021,663,1/27/12 0:32
149089,46,120606,156,10/13/08 1:22
574146,3,574144,1,7/10/10 18:40
998679,1,622670,1,10/27/11 13:42
935342,165,931390,18,9/17/11 18:21
260593,243,249368,13,9/24/09 20:39
102632,49,95592,127,6/10/08 2:53
380684,614,691577,0,4/30/11 16:02
723715,19,738648,0,3/2/11 17:25
9206,245,19349,613,6/29/07 16:34
108561,161,10108,151,4/21/09 15:12
283474,181,324009,327,4/7/10 12:41
1207079,69,859392,719,2/23/12 0:08
609170,543,699929,19,2/3/11 5:07
491189,0,197180,29,5/1/10 18:03
722565,27,587587,725,7/31/11 15:12
547192,766,594155,66,8/8/10 22:37
15274,10,7761,8,5/27/07 16:26
328508,165,226841,359,7/29/09 17:38
839671,19,844692,0,7/20/11 16:15
688917,1,688912,0,9/18/11 15:35
636250,1,614549,15,10/13/10 20:06
381673,26,111646,1351,12/12/09 13:47
499357,45,312391,468,6/2/11 22:31
880720,49,1124150,6,1/22/12 15:54
412822,16,501353,4,5/10/10 2:58
470255,0,25505,3,3/30/10 15:40
181804,20,175322,74,2/28/09 2:06
85346,69,36074,72,3/25/08 1:24
135707,2,36307,428,7/21/08 22:14
543147,21,217439,4,6/13/10 15:22
476501,1,80357,186,4/26/10 20:13
303460,111,340842,34,1/13/10 22:31
685333,13,684606,51,12/15/10 20:34
421470,39,335221,199,1/2/10 23:41
102632,49,82902,72,5/11/08 16:49
38239,23,11664,3831,12/18/07 21:04
374428,1,374375,1,10/19/09 16:58
763725,560,752573,5,10/27/11 19:35
1128982,8,763984,82,3/1/12 3:38
186240,848,245890,241,12/19/09 9:59
124164,0,7785,153,6/14/08 3:33
273078,8,907556,6,11/3/11 3:21
637882,145,653733,21,2/6/11 13:38
788513,0,51415,7,5/1/11 4:01
661038,44,653534,110,11/28/10 21:04
36369,2,29418,43,8/21/07 21:39
913229,142,907004,0,9/18/11 8:47
130911,22,79296,15,8/2/08 16:44
376372,255,145035,369,1/9/10 22:24
383203,193,282511,3294,2/21/10 23:40
7862,136,65350,64,1/5/08 9:08
113693,384,245566,26,4/17/09 13:00
1237870,0,745568,12,3/9/12 0:12
527437,98,51675,159,10/25/10 0:22
142459,477,520026,638,12/23/11 16:34
206598,10,160995,67,4/4/09 16:54
549307,316,475779,232,9/12/10 13:22
715699,2,715700,4,2/10/11 15:53
68565,29,59511,91,1/21/08 21:02
352631,71,250934,352,6/1/10 5:26
472404,92,771830,72,1/20/12 2:36
117227,7,114932,8,5/23/08 16:04
43746,148,226262,919,2/21/10 17:51
1162676,1,529302,139,1/26/12 18:54
152900,30,502353,5,5/1/10 10:21
1018374,1,1018388,1,10/26/11 19:29
711670,25,670152,21,2/23/11 21:40
485277,349,231497,63,4/8/10 21:54
743953,14,743956,8,6/2/11 13:12
545155,74,8191,1341,10/3/11 15:11
10926,126,37322,4,8/28/07 6:15
784835,0,784829,0,4/29/11 17:51
624506,3,476482,43,10/13/10 20:08
25647,12,25122,488,7/1/07 0:46
394784,125,58675,198,5/9/10 0:57
42832,507,85346,69,3/23/08 23:32
91328,1495,144357,4,8/2/08 0:01
751221,12,771505,110,1/5/12 9:05
389514,0,320731,14,11/6/09 20:38
109290,426,450331,43,11/30/10 16:45
483838,79,1040979,8,11/19/11 15:51
224810,0,278476,0,4/23/09 7:24
517918,25,259348,539,5/18/10 18:12
764473,14,89883,185,8/3/11 15:11
160989,252,102632,49,4/29/10 5:52
1094223,0,1094207,0,12/8/11 20:36
465321,282,561919,1309,6/26/10 1:12
242598,6,446190,783,9/7/10 1:48
46461,3,114373,116,6/19/08 10:21
467235,83,328079,88,7/29/10 15:31
1089000,43,78566,465,1/30/12 1:25
596292,1,162985,75,9/13/10 12:01
124164,0,48072,103,6/14/08 18:12
563163,624,575233,3,8/23/10 20:08
67046,372,55941,747,4/21/08 0:32
881850,6,561807,129,7/6/11 14:18
382126,0,353600,17,10/24/09 17:40
962551,99,716733,22,10/10/11 1:08
371701,32,419706,17,5/20/10 18:50
427279,2,426433,3,1/12/10 16:01
380257,64,195965,111,11/6/09 22:29
82676,12,698573,2,1/28/11 21:28
391699,34,218388,33,9/29/10 11:43
900589,11,485685,142,10/5/11 0:58
458672,8,398449,107,4/1/10 16:20
383402,45,326450,68,12/5/09 0:07
485165,2,407123,0,4/9/10 0:12
735193,111,888478,5,7/12/11 23:54
271071,247,633855,48,10/16/10 19:57
367035,6,372246,2,10/19/09 1:00
370237,22,372247,21,10/9/09 15:25
761539,27,281230,84,5/29/11 1:49
67046,372,301891,26,6/4/09 13:36
1124140,1,215110,4050,12/31/11 18:23
471748,122,238015,61,5/15/11 0:19
598245,242,585488,314,9/1/11 1:44
645080,62,635158,2,10/23/10 16:00
1145871,3,1149386,2,1/20/12 16:31
1083689,10,208321,313,12/23/11 21:37
691462,12,664724,64,4/15/11 0:39
109786,0,112494,0,5/14/08 1:09
72275,474,22311,6,6/6/08 14:29
193972,7,213255,110,7/2/09 14:02
1054858,0,378041,198,11/16/11 20:46
698914,82,157117,551,2/23/11 20:21
227243,0,135806,28,2/25/09 15:48
343411,39,696765,12,1/10/11 11:25
370923,1,293815,1277,10/11/09 20:17
675475,102,502675,40,2/1/11 22:47
404950,150,550755,372,6/19/10 2:13
48411,209,401242,120,8/19/10 20:38
628595,90,1018650,44,1/20/12 21:10
682421,0,485112,6,2/23/11 2:15
633763,100,667058,3,12/3/10 21:21
224810,0,283568,48,6/17/09 11:36
667325,1,535271,492,11/20/10 16:45
690054,174,892667,69,7/27/11 12:15
594451,22,559356,476,8/9/10 14:07
922153,92,76616,277,10/26/11 0:19
289126,3,286983,1,5/13/09 20:12
101862,6,101867,4,4/16/08 12:09
143730,148,44575,32,12/2/08 15:23
837498,146,418088,38,6/1/11 20:47
484538,0,430522,6,4/12/10 19:12
692859,84,333367,534,1/3/11 21:32
555309,128,304632,281,6/24/10 18:53
75934,2,66648,103,2/4/08 13:43
673109,2,221188,64,12/1/10 4:19
198687,102,91328,1495,10/16/09 19:24
98907,2,34286,955,4/9/08 0:46
888216,20,41221,1,7/12/11 17:31
724387,77,726718,16,4/6/11 0:28
60364,81,48574,112,12/17/07 18:44
656001,759,1001989,41,3/8/12 21:31
1171526,0,1171514,0,2/1/12 15:35
1133091,138,626084,316,1/21/12 14:10
1059796,0,1201136,3,2/21/12 17:13
687428,53,520026,638,1/15/11 19:05
247846,99,296570,10,5/21/09 21:16
48417,10,23070,23,10/19/07 23:29
399355,10,401862,9,11/26/09 18:14
147746,468,373558,30,2/16/10 0:29
1020494,12,138359,177,10/27/11 22:39
557972,3,243624,81,6/19/10 2:09
976872,43,939009,8,11/12/11 15:40
128392,6,66880,2,7/16/08 19:03
749066,180,884859,197,10/7/11 22:14
180610,166,108184,152,1/2/10 20:32
715066,18,751780,204,5/1/11 17:47
741449,116,682963,37,5/25/11 14:52
451159,7,412248,384,2/19/10 14:02
244141,161,124594,123,7/13/11 1:38
678008,20,678218,4,12/5/10 18:26
733488,18,610720,36,3/29/11 23:12
784651,0,540029,2,5/10/11 13:32
936699,140,936433,162,9/5/11 21:33
269589,238,160760,90,11/25/09 19:27
668899,93,656001,759,12/30/10 22:53
635269,3,88542,1745,10/8/10 22:54
637882,145,411606,54,11/2/10 7:05
725333,0,395858,38,2/16/11 23:29
232590,3,232565,3,3/3/09 10:49
237727,580,564736,1100,12/20/10 2:21
1146265,461,1146216,151,1/31/12 21:05
203536,16,250500,15,3/21/09 4:34
125961,94,507475,14,5/24/10 21:37
141,9933,6484,163,5/6/07 18:30
757600,4,581585,314,3/23/11 0:22
295936,679,377764,60,11/15/09 1:01
712858,0,712861,1,2/1/11 10:27
272402,573,227368,151,8/29/09 6:04
120749,179,143211,117,1/21/09 15:22
229470,2,229847,0,5/28/09 13:18
239440,469,77754,48,4/26/09 21:01
449250,120,218923,100,5/6/10 1:01
61455,88,154464,72,5/12/09 2:16
144585,146,422545,1688,2/20/10 18:16
126666,333,134446,213,3/8/12 19:05
125730,0,82676,12,6/15/08 5:05
204930,237,85448,44,4/6/09 19:45
157044,2,157040,1,9/5/08 21:03
673109,2,39126,1170,11/28/10 23:25
376373,10,399342,3,11/19/09 19:27
324843,236,550508,134,7/15/10 21:50
499357,45,741616,3,6/5/11 23:07
890783,7,869837,4,7/14/11 18:57
964618,4,947439,405,11/7/11 12:47
649873,147,764067,359,1/27/12 19:12
595528,1186,155283,32,10/7/10 21:42
714172,127,559356,476,2/2/11 20:40
133284,757,422068,94,3/23/10 22:46
51674,19,22522,7,11/29/07 3:18
69299,1026,234134,254,3/24/10 23:04
808504,21,525953,198,5/17/11 23:04
420246,45,368610,544,1/24/10 16:32
210491,274,272878,1075,4/28/09 13:50
929173,155,650687,41,11/26/11 18:21
144585,146,326747,5,8/1/09 17:06
322744,6,322740,0,7/2/09 11:26
51674,19,33610,4,12/15/07 20:46
704763,28,704597,13,3/12/11 3:09
50356,100,53586,4,11/18/07 13:17
99958,131,99785,9,11/19/08 3:29
741666,164,1139874,65,2/19/12 17:44
578625,94,340888,5,3/15/11 13:54
99958,131,156673,6,11/19/08 3:32
340988,65,329715,311,1/4/10 15:39
129061,1,274997,3,5/13/09 13:11
637882,145,743412,5,3/15/11 7:02
722979,2,990508,0,10/20/11 15:03
610378,7,245694,510,9/6/10 19:46
158223,6,170523,15,10/6/08 22:40
392495,21,393200,20,11/25/09 9:49
932030,0,471436,30,9/1/11 22:05
755406,4,755415,0,3/21/11 1:19
688778,1,311519,178,12/21/10 6:22
53240,92,10812,291,1/5/08 2:19
440061,0,19987,209,2/1/10 18:44
871872,19,130934,11,6/28/11 23:03
701690,0,594098,1,2/12/11 20:40
72275,474,90217,11,5/7/08 3:21
269589,238,434346,502,3/29/10 17:35
629427,0,118044,64,10/13/10 15:06
224026,95,223558,11,2/9/09 19:39
544463,0,440158,51,6/21/10 5:10
624506,3,111339,384,10/13/10 20:11
268593,0,224810,0,4/5/09 4:06
543132,14,504559,0,6/11/10 11:55
180689,25,17564,575,NA
136438,22,91328,1495,9/29/08 20:47
31696,23,24362,11,8/19/07 22:57
748736,64,196876,108,3/15/11 16:07
414164,1,227822,26,12/14/09 18:09
232157,1,200190,2,4/27/09 13:55
777469,0,700478,112,4/19/11 20:30
646159,182,715807,14,3/5/11 20:27
478538,179,534417,113,6/25/10 12:38
577822,3,577824,2,7/9/10 16:40
621940,194,124594,123,8/23/11 2:06
264391,52,168023,21,6/21/09 17:27
283035,7,111689,11,6/6/09 8:14
1128358,348,949813,0,1/18/12 18:56
127612,0,205696,3,12/22/08 19:52
574131,161,883430,20,7/14/11 16:52
1077715,4,948299,67,11/29/11 13:34
205328,947,637882,145,4/30/11 14:57
119429,0,119437,1,5/29/08 17:12
834089,162,868803,32,3/4/12 23:32
850937,0,291873,1327,6/12/11 21:04
396758,496,419134,0,12/30/09 2:27
1012862,0,307410,61,10/24/11 6:55
195141,1,84791,7,12/3/08 6:17
814743,0,826816,0,2/15/12 15:55
249357,10,231699,5,4/27/09 16:25
714295,4,307684,1,2/6/11 0:53
637882,145,673645,601,3/20/11 3:02
569188,46,461846,447,8/26/10 0:40
244141,161,206598,10,4/25/09 16:35
6961,306,1051564,4,11/15/11 8:19
314224,12,137674,80,7/13/09 21:32
252072,31,62626,159,11/26/11 14:16
884907,25,650986,1,7/10/11 7:18
139117,210,443613,1,8/17/10 19:31
294193,304,446395,6,2/18/10 1:41
587331,0,38145,4,7/23/10 19:39
763911,113,1055576,0,12/6/11 16:30
113594,30,184390,3,NA
321817,330,28651,39,10/6/09 11:08
721465,0,721462,3,2/11/11 14:23
738886,2,365991,4,3/2/11 20:31
1090593,7,1130943,2,1/8/12 17:09
471436,30,325578,275,8/8/10 17:21
589426,15,83960,478,3/27/11 18:01
149427,19,124785,40,11/8/08 4:03
467235,83,275876,142,6/23/10 14:21
349134,892,427787,16,3/31/10 23:14
460296,10,537300,14,10/29/10 18:45
225173,193,70182,67,6/17/09 1:49
660217,91,786094,24,4/29/11 1:24
483707,166,145745,2683,6/25/10 22:35
692583,40,706406,10,1/23/11 20:58
722167,28,921275,69,2/2/12 2:25
718419,0,714551,0,2/8/11 11:51
473502,0,473495,1,3/25/10 13:26
1257398,10,420802,36,3/31/12 18:58
537300,14,361323,19,9/19/10 3:06
761491,11,57470,4,5/4/11 14:56
303380,610,279493,71,4/25/10 15:51
448380,38,95000,136,3/13/11 17:57
141668,4,65730,174,7/24/08 14:06
34111,51,179477,119,1/20/09 19:39
58001,136,319179,59,4/26/10 4:05
814723,0,652811,139,5/19/11 15:15
584393,89,528815,4,9/18/10 15:24
238489,2,227168,2,2/27/09 19:50
400501,2,400472,2,11/21/09 8:32
154575,977,368610,544,5/8/10 1:00
219182,72,42832,507,2/3/09 14:38
552592,0,501165,310,6/14/10 23:42
726718,16,720101,2,3/1/11 14:24
584393,89,341934,365,7/19/10 15:00
53791,121,608352,4,9/6/10 13:19
731638,5,757224,1,3/22/11 17:57
352749,11,71402,45,2/2/10 2:34
894773,23,128878,205,10/10/11 12:13
402057,0,386841,11,11/24/09 11:22
504332,691,142459,477,2/12/11 0:36
317472,322,748602,179,8/16/11 14:42
1107677,0,95265,90,12/21/11 16:10
63980,6,63807,9,12/22/07 2:11
720079,19,304158,121,7/4/11 13:23
680163,77,11664,3831,3/6/11 21:14
232311,13,6937,26,5/4/09 18:20
120215,70,215637,37,9/6/09 21:38
749066,180,906047,1,10/1/11 23:11
585488,314,221035,61,12/8/10 23:39
1020987,58,1031650,27,11/3/11 23:07
560335,0,516350,0,6/21/10 18:19
854338,39,1190455,3,2/28/12 2:11
596284,0,474065,1,8/27/10 17:12
892915,31,929173,155,9/8/11 2:00
504332,691,569188,46,8/27/10 1:12
815431,96,734610,38,10/9/11 18:10
880931,136,253651,369,7/7/11 21:47
73432,3,53507,5,2/7/08 16:38
845907,0,811553,0,6/8/11 19:18
401242,120,334331,241,9/4/10 17:26
341934,365,577321,23,7/9/10 11:09
822039,62,691210,75,6/5/11 12:18
926217,44,727791,665,11/16/11 17:21
639792,6,635755,93,10/17/10 15:51
63384,2,61308,0,12/20/07 16:00
614283,3,447920,164,11/9/10 0:24
7902,34,106110,1,4/26/08 20:24
989292,0,934687,17,10/6/11 17:11
282079,3,6801,278,4/29/09 12:06
336802,665,598710,3,8/19/10 14:06
662222,223,667504,39,12/13/10 18:08
578107,213,34286,955,8/7/10 22:46
21643,10,311,2133,6/22/07 20:24
681223,7,320401,63,1/20/11 11:33
142459,477,497589,55,5/7/10 12:28
580883,119,282511,3294,8/6/10 19:36
718011,119,669696,2,3/1/11 22:37
346673,126,555597,171,9/10/10 16:38
33935,7,107714,247,12/22/08 20:33
604157,7,179216,78,8/28/10 19:10
588379,52,436662,88,8/19/10 12:15
933728,9,933725,4,9/13/11 7:47
682156,121,650333,200,4/18/11 18:57
720017,7,627903,5,3/9/11 2:04
858929,0,564084,15,6/19/11 1:40
182451,179,26719,2173,7/3/09 20:16
129341,302,414039,6,7/30/10 22:27
515272,251,528973,91,10/3/10 1:59
245632,0,85743,83,6/1/09 12:22
148095,60,201845,201,3/28/09 18:47
199596,7,24030,5,12/17/08 18:41
200417,2603,1121474,2,12/29/11 21:08
1235443,0,272878,1075,3/8/12 1:16
784219,132,729642,74,5/17/11 22:23
1139637,3,1256460,1,3/17/12 20:28
694097,3,633750,14,1/12/11 22:10
639188,1,333394,211,10/16/10 2:00
696034,15,1016896,221,12/17/11 14:55
721319,67,384171,586,3/28/11 0:24
781464,11,527437,98,6/17/11 15:01
721264,0,721267,0,2/11/11 10:21
380115,0,383291,0,10/28/09 18:18
69556,5,69558,4,1/17/08 18:56
206406,10,196957,23,2/3/09 16:07
729104,3,400730,85,5/14/11 10:09
927734,0,609170,543,8/26/11 7:07
35153,55,298246,19,7/11/09 20:47
826562,0,629340,290,6/2/11 14:46
68334,12,59787,12,1/14/08 19:19
419977,23,456422,177,10/4/11 2:07
854354,169,215110,4050,8/9/11 16:00
680163,77,575308,579,3/19/11 21:36
112442,10,112449,2,5/13/08 8:15
574515,0,574575,0,7/6/10 3:22
350653,14,91680,2,11/15/09 15:25
419564,118,105698,19,12/29/09 3:23
1040863,81,922153,92,12/23/11 21:44
128370,111,131899,3,7/24/08 0:52
396758,496,339853,16,1/10/10 17:32
356509,431,226627,65,12/11/09 20:24
1280184,0,1062061,330,3/26/12 11:43
669389,329,490001,156,1/7/11 21:34
248230,16,94107,80,5/28/09 18:53
239468,46,14782,116,12/11/09 23:55
864539,1,680791,5,6/26/11 14:58
139499,35,152309,36,9/7/08 20:27
564736,1100,862753,0,6/22/11 17:04
456995,35,253267,453,4/6/10 16:02
421563,307,235408,236,3/16/10 1:08
949590,0,268106,0,9/13/11 18:49
887527,8,950479,2,9/14/11 10:21
69556,5,67716,18,1/17/08 19:09
204930,237,217321,8,2/13/09 20:58
630674,299,353082,79,11/7/10 13:46
664724,64,663164,17,11/23/10 22:06
91328,1495,65394,1429,8/2/08 0:06
859154,2,690836,1,6/18/11 19:32
574282,400,749208,4,3/15/11 22:42
46384,3,30064,6,10/11/07 1:47
634587,14,396288,30,11/28/10 19:10
345232,127,195752,47,11/1/09 16:21
475679,1187,285720,87,7/5/10 0:04
24414,2,7717,8,6/20/07 8:24
907817,137,1074209,74,3/17/12 1:26
585488,314,424650,12,7/30/11 17:45
53106,219,103965,120,8/6/08 20:37
235143,0,235140,1,2/13/09 12:27
591584,122,219055,450,8/21/10 22:20
925102,15,271071,247,9/12/11 18:26
669804,266,900963,71,7/26/11 19:05
22964,0,7559,31,6/14/07 8:10
652845,14,276436,1,11/18/10 2:38
627789,28,1039317,104,12/28/11 1:20
1209370,2,1209371,9,2/23/12 15:44
380267,9,134590,117,11/4/09 15:13
382050,2,418099,17,10/19/11 16:48
413552,2,208737,317,12/16/09 22:43
409158,66,232926,75,3/22/10 16:34
1131189,6,1136425,1,1/11/12 3:32
591216,96,591667,99,1/28/11 3:57
383402,45,388854,3,11/18/09 15:51
90609,2,79137,20,4/17/08 18:43
819263,1,807743,1,6/2/11 20:02
903548,12,1114162,4,12/21/11 14:50
585488,314,667348,41,1/26/11 23:06
239440,469,153536,88,6/4/09 21:40
1119817,1,159139,149,12/26/11 22:02
356591,55,511772,84,5/25/11 1:51
314047,0,313325,1,6/17/09 11:36
317318,583,128878,205,10/2/10 16:00
42832,507,106213,0,4/26/08 22:10
497681,0,254982,212,4/26/10 0:48
634587,14,484270,7,11/18/10 2:57
20036,154,11664,3831,4/19/08 0:06
121292,1,121269,8,6/10/08 13:55
775297,11,775288,9,4/13/11 21:45
152759,94,8346,82,8/16/09 18:58
183006,135,245371,3,11/8/09 10:59
114373,116,118421,0,6/3/08 21:26
684455,23,919300,99,9/29/11 0:18
1147506,11,975770,5,1/18/12 17:44
575308,579,484868,83,7/14/10 0:15
671920,20,629693,139,12/26/10 19:07
403291,3,198161,3155,12/28/09 18:59
451293,64,211540,139,5/25/10 15:56
587644,162,413074,97,1/3/11 2:34
123965,3,120919,6,6/10/08 5:32
673150,34,681536,114,12/14/10 22:55
673104,114,587842,422,12/19/10 5:35
664724,64,649449,4,12/6/10 16:45
31883,732,53142,4,1/3/09 7:17
20245,3,20269,6,6/5/07 12:17
467415,2,574003,4,7/23/10 2:55
310063,665,451534,42,2/28/10 21:42
33574,13,35111,4,4/13/09 3:42
96467,109,92345,110,5/5/08 10:35
835537,3,682802,251,6/28/11 15:38
263753,19,237037,14,3/28/09 14:34
403697,1,14876,634,9/20/10 23:44
639942,50,163451,3,12/18/10 22:39
156995,106,229843,6,6/24/09 0:05
324436,1004,888214,16,7/21/11 23:44
698257,41,527758,115,2/12/11 14:20
681938,9,697576,68,3/12/11 17:27
478319,269,629590,195,2/20/11 18:37
626544,383,1054998,61,11/22/11 14:57
128455,101,321386,492,2/14/10 0:44
652846,1,624703,18,11/3/10 20:34
690806,24,39126,1170,12/28/10 5:41
93774,42,51609,13,4/19/08 15:56
618525,298,876988,5,7/4/11 3:39
1009802,0,908919,124,10/20/11 22:14
420272,23,396878,87,12/29/09 16:24
273918,242,79114,25,4/22/09 23:10
431474,0,29418,43,2/18/10 15:53
395775,0,124594,123,11/13/09 22:49
1109333,29,139,8707,2/13/12 21:39
438565,200,461640,56,4/8/10 1:44
322215,3,318340,3,7/8/09 14:30
56579,39,50187,8,11/25/07 14:35
348603,2628,723218,60,3/12/11 1:26
241327,9,237321,32,2/23/09 13:15
729728,234,1282161,0,3/27/12 6:43
229983,46,279535,496,7/22/09 20:47
525879,58,523546,3,6/2/10 22:45
432399,5,1030419,7,11/3/11 5:11
673425,79,690170,186,1/22/11 0:05
54386,54,679266,0,12/10/10 20:33
317975,11,351842,64,3/9/10 23:55
273406,84,428578,2355,8/10/10 13:57
13461,159,784427,1,4/28/11 10:07
609170,543,369503,172,1/31/11 7:18
84368,314,80817,218,6/27/08 13:09
411440,39,105430,469,12/19/09 12:52
663155,1,435350,101,11/15/10 23:53
52912,118,31152,173,11/30/07 0:05
213915,1003,503505,26,5/29/10 0:20
248291,261,327414,129,2/19/10 23:46
769688,136,555755,190,6/15/11 17:57
908668,12,237851,146,8/3/11 15:15
